"Time (s) Run #1","Current (A) Run #1","Voltage (V) Run #1","ElectronCurrent (10^-10 A) Run #1"
141.250,-3.469E-12,20.1,-0.03
141.300,-3.472E-12,20.1,-0.03
141.350,-3.478E-12,20.1,-0.03
141.400,-3.498E-12,20.1,-0.03
141.450,-3.489E-12,20.2,-0.03
141.500,-3.507E-12,20.2,-0.04
141.550,-3.524E-12,20.2,-0.04
141.600,-3.530E-12,20.2,-0.04
141.650,-3.531E-12,20.2,-0.04
141.700,-3.534E-12,20.2,-0.04
141.750,-3.538E-12,20.2,-0.04
141.800,-3.538E-12,20.2,-0.04
141.850,-3.546E-12,20.2,-0.04
141.900,-3.543E-12,20.2,-0.04
141.950,-3.554E-12,20.2,-0.04
142.000,-3.538E-12,20.2,-0.04
142.050,-3.549E-12,20.2,-0.04
142.100,-3.552E-12,20.2,-0.04
142.150,-3.539E-12,20.2,-0.04
142.200,-3.547E-12,20.2,-0.04
142.250,-3.550E-12,20.2,-0.04
142.300,-3.539E-12,20.2,-0.04
142.350,-3.548E-12,20.2,-0.04
142.400,-3.555E-12,20.2,-0.04
142.450,-3.574E-12,20.3,-0.04
142.500,-3.561E-12,20.3,-0.04
142.550,-3.562E-12,20.3,-0.04
142.600,-3.565E-12,20.3,-0.04
142.650,-3.566E-12,20.3,-0.04
142.700,-3.570E-12,20.3,-0.04
142.750,-3.577E-12,20.3,-0.04
142.800,-3.589E-12,20.3,-0.04
142.850,-3.594E-12,20.3,-0.04
142.900,-3.597E-12,20.3,-0.04
142.950,-3.585E-12,20.3,-0.04
143.000,-3.597E-12,20.3,-0.04
143.050,-3.590E-12,20.3,-0.04
143.100,-3.577E-12,20.3,-0.04
143.150,-3.595E-12,20.3,-0.04
143.200,-3.584E-12,20.3,-0.04
143.250,-3.591E-12,20.3,-0.04
143.300,-3.574E-12,20.4,-0.04
143.350,-3.583E-12,20.4,-0.04
143.400,-3.592E-12,20.5,-0.04
143.450,-3.592E-12,20.5,-0.04
143.500,-3.605E-12,20.6,-0.04
143.550,-3.603E-12,20.6,-0.04
143.600,-3.626E-12,20.6,-0.04
143.650,-3.637E-12,20.6,-0.04
143.700,-3.648E-12,20.7,-0.04
143.750,-3.659E-12,20.7,-0.04
143.800,-3.669E-12,20.7,-0.04
143.850,-3.681E-12,20.8,-0.04
143.900,-3.698E-12,20.8,-0.04
143.950,-3.706E-12,20.8,-0.04
144.000,-3.707E-12,20.8,-0.04
144.050,-3.722E-12,20.8,-0.04
144.100,-3.732E-12,20.8,-0.04
144.150,-3.743E-12,20.8,-0.04
144.200,-3.748E-12,20.8,-0.04
144.250,-3.737E-12,20.8,-0.04
144.300,-3.747E-12,20.8,-0.04
144.350,-3.751E-12,20.8,-0.04
144.400,-3.755E-12,20.9,-0.04
144.450,-3.765E-12,20.9,-0.04
144.500,-3.765E-12,20.9,-0.04
144.550,-3.772E-12,20.9,-0.04
144.600,-3.770E-12,20.9,-0.04
144.650,-3.768E-12,20.9,-0.04
144.700,-3.779E-12,21.0,-0.04
144.750,-3.780E-12,21.0,-0.04
144.800,-3.788E-12,21.0,-0.04
144.850,-3.795E-12,21.0,-0.04
144.900,-3.793E-12,21.0,-0.04
144.950,-3.814E-12,21.0,-0.04
145.000,-3.823E-12,21.0,-0.04
145.050,-3.826E-12,21.0,-0.04
145.100,-3.830E-12,21.0,-0.04
145.150,-3.845E-12,21.1,-0.04
145.200,-3.840E-12,21.1,-0.04
145.250,-3.847E-12,21.1,-0.04
145.300,-3.851E-12,21.1,-0.04
145.350,-3.837E-12,21.1,-0.04
145.400,-3.847E-12,21.1,-0.04
145.450,-3.845E-12,21.2,-0.04
145.500,-3.852E-12,21.2,-0.04
145.550,-3.845E-12,21.2,-0.04
145.600,-3.854E-12,21.2,-0.04
145.650,-3.855E-12,21.2,-0.04
145.700,-3.870E-12,21.3,-0.04
145.750,-3.878E-12,21.3,-0.04
145.800,-3.880E-12,21.3,-0.04
145.850,-3.879E-12,21.3,-0.04
145.900,-3.888E-12,21.3,-0.04
145.950,-3.888E-12,21.3,-0.04
146.000,-3.894E-12,21.3,-0.04
146.050,-3.901E-12,21.3,-0.04
146.100,-3.890E-12,21.3,-0.04
146.150,-3.902E-12,21.3,-0.04
146.200,-3.904E-12,21.3,-0.04
146.250,-3.896E-12,21.3,-0.04
146.300,-3.904E-12,21.3,-0.04
146.350,-3.898E-12,21.3,-0.04
146.400,-3.903E-12,21.3,-0.04
146.450,-3.914E-12,21.3,-0.04
146.500,-3.910E-12,21.3,-0.04
146.550,-3.908E-12,21.3,-0.04
146.600,-3.919E-12,21.3,-0.04
146.650,-3.916E-12,21.3,-0.04
146.700,-3.923E-12,21.3,-0.04
146.750,-3.906E-12,21.4,-0.04
146.800,-3.909E-12,21.4,-0.04
146.850,-3.916E-12,21.4,-0.04
146.900,-3.924E-12,21.4,-0.04
146.950,-3.916E-12,21.4,-0.04
147.000,-3.918E-12,21.4,-0.04
147.050,-3.912E-12,21.4,-0.04
147.100,-3.909E-12,21.4,-0.04
147.150,-3.910E-12,21.4,-0.04
147.200,-3.907E-12,21.4,-0.04
147.250,-3.901E-12,21.4,-0.04
147.300,-3.908E-12,21.4,-0.04
147.350,-3.916E-12,21.4,-0.04
147.400,-3.916E-12,21.4,-0.04
147.450,-3.928E-12,21.5,-0.04
147.500,-3.927E-12,21.5,-0.04
147.550,-3.935E-12,21.5,-0.04
147.600,-3.944E-12,21.5,-0.04
147.650,-3.941E-12,21.5,-0.04
147.700,-3.936E-12,21.5,-0.04
147.750,-3.934E-12,21.5,-0.04
147.800,-3.935E-12,21.5,-0.04
147.850,-3.943E-12,21.5,-0.04
147.900,-3.930E-12,21.5,-0.04
147.950,-3.928E-12,21.6,-0.04
148.000,-3.928E-12,21.6,-0.04
148.050,-3.931E-12,21.6,-0.04
148.100,-3.924E-12,21.6,-0.04
148.150,-3.943E-12,21.7,-0.04
148.200,-3.938E-12,21.7,-0.04
148.250,-3.952E-12,21.7,-0.04
148.300,-3.955E-12,21.7,-0.04
148.350,-3.962E-12,21.7,-0.04
148.400,-3.972E-12,21.8,-0.04
148.450,-3.974E-12,21.8,-0.04
148.500,-3.966E-12,21.8,-0.04
148.550,-3.979E-12,21.8,-0.04
148.600,-3.978E-12,21.8,-0.04
148.650,-3.984E-12,21.8,-0.04
148.700,-3.982E-12,21.8,-0.04
148.750,-3.984E-12,21.9,-0.04
148.800,-4.002E-12,21.9,-0.04
148.850,-3.991E-12,21.9,-0.04
148.900,-3.989E-12,21.9,-0.04
148.950,-3.998E-12,21.9,-0.04
149.000,-3.991E-12,21.9,-0.04
149.050,-3.987E-12,21.9,-0.04
149.100,-3.981E-12,21.9,-0.04
149.150,-3.994E-12,22.0,-0.04
149.200,-3.985E-12,22.0,-0.04
149.250,-3.986E-12,22.0,-0.04
149.300,-3.995E-12,22.0,-0.04
149.350,-3.992E-12,22.0,-0.04
149.400,-4.012E-12,22.0,-0.04
149.450,-3.996E-12,22.0,-0.04
149.500,-3.997E-12,22.0,-0.04
149.550,-3.994E-12,22.0,-0.04
149.600,-3.996E-12,22.0,-0.04
149.650,-4.001E-12,22.0,-0.04
149.700,-4.003E-12,22.0,-0.04
149.750,-3.994E-12,22.0,-0.04
149.800,-3.982E-12,22.0,-0.04
149.850,-3.993E-12,22.0,-0.04
149.900,-3.988E-12,22.0,-0.04
149.950,-3.985E-12,22.0,-0.04
150.000,-3.985E-12,22.0,-0.04
150.050,-3.993E-12,22.0,-0.04
150.100,-3.987E-12,22.1,-0.04
150.150,-3.994E-12,22.1,-0.04
150.200,-3.994E-12,22.1,-0.04
150.250,-3.991E-12,22.1,-0.04
150.300,-3.984E-12,22.1,-0.04
150.350,-3.993E-12,22.2,-0.04
150.400,-4.004E-12,22.2,-0.04
150.450,-4.005E-12,22.2,-0.04
150.500,-4.010E-12,22.2,-0.04
150.550,-4.011E-12,22.3,-0.04
150.600,-4.019E-12,22.3,-0.04
150.650,-4.025E-12,22.3,-0.04
150.700,-4.020E-12,22.3,-0.04
150.750,-4.027E-12,22.4,-0.04
150.800,-4.009E-12,22.4,-0.04
150.850,-4.028E-12,22.4,-0.04
150.900,-4.021E-12,22.4,-0.04
150.950,-4.027E-12,22.4,-0.04
151.000,-4.020E-12,22.5,-0.04
151.050,-4.015E-12,22.5,-0.04
151.100,-4.009E-12,22.5,-0.04
151.150,-4.010E-12,22.5,-0.04
151.200,-4.017E-12,22.6,-0.04
151.250,-4.005E-12,22.6,-0.04
151.300,-4.002E-12,22.6,-0.04
151.350,-4.014E-12,22.7,-0.04
151.400,-4.002E-12,22.7,-0.04
151.450,-4.018E-12,22.7,-0.04
151.500,-4.012E-12,22.8,-0.04
151.550,-4.016E-12,22.8,-0.04
151.600,-4.010E-12,22.8,-0.04
151.650,-4.020E-12,22.8,-0.04
151.700,-4.017E-12,22.9,-0.04
151.750,-4.012E-12,22.9,-0.04
151.800,-4.024E-12,22.9,-0.04
151.850,-4.026E-12,22.9,-0.04
151.900,-4.024E-12,22.9,-0.04
151.950,-4.022E-12,23.0,-0.04
152.000,-4.013E-12,23.0,-0.04
152.050,-4.021E-12,23.0,-0.04
152.100,-4.012E-12,23.0,-0.04
152.150,-4.012E-12,23.1,-0.04
152.200,-4.010E-12,23.1,-0.04
152.250,-4.005E-12,23.1,-0.04
152.300,-4.008E-12,23.2,-0.04
152.350,-4.004E-12,23.2,-0.04
152.400,-3.996E-12,23.2,-0.04
152.450,-3.985E-12,23.2,-0.04
152.500,-3.983E-12,23.2,-0.04
152.550,-3.983E-12,23.2,-0.04
152.600,-3.981E-12,23.2,-0.04
152.650,-3.977E-12,23.2,-0.04
152.700,-3.981E-12,23.3,-0.04
152.750,-3.968E-12,23.3,-0.04
152.800,-3.972E-12,23.3,-0.04
152.850,-3.964E-12,23.3,-0.04
152.900,-3.976E-12,23.3,-0.04
152.950,-3.972E-12,23.3,-0.04
153.000,-3.959E-12,23.3,-0.04
153.050,-3.965E-12,23.3,-0.04
153.100,-3.961E-12,23.4,-0.04
153.150,-3.948E-12,23.4,-0.04
153.200,-3.958E-12,23.4,-0.04
153.250,-3.972E-12,23.4,-0.04
153.300,-3.966E-12,23.4,-0.04
153.350,-3.951E-12,23.4,-0.04
153.400,-3.963E-12,23.4,-0.04
153.450,-3.956E-12,23.4,-0.04
153.500,-3.944E-12,23.4,-0.04
153.550,-3.956E-12,23.5,-0.04
153.600,-3.950E-12,23.5,-0.04
153.650,-3.952E-12,23.5,-0.04
153.700,-3.939E-12,23.5,-0.04
153.750,-3.938E-12,23.5,-0.04
153.800,-3.936E-12,23.5,-0.04
153.850,-3.934E-12,23.5,-0.04
153.900,-3.931E-12,23.6,-0.04
153.950,-3.934E-12,23.6,-0.04
154.000,-3.931E-12,23.6,-0.04
154.050,-3.925E-12,23.6,-0.04
154.100,-3.918E-12,23.6,-0.04
154.150,-3.914E-12,23.6,-0.04
154.200,-3.914E-12,23.7,-0.04
154.250,-3.908E-12,23.7,-0.04
154.300,-3.897E-12,23.7,-0.04
154.350,-3.883E-12,23.7,-0.04
154.400,-3.888E-12,23.7,-0.04
154.450,-3.880E-12,23.7,-0.04
154.500,-3.873E-12,23.8,-0.04
154.550,-3.866E-12,23.8,-0.04
154.600,-3.866E-12,23.8,-0.04
154.650,-3.857E-12,23.8,-0.04
154.700,-3.855E-12,23.8,-0.04
154.750,-3.857E-12,23.8,-0.04
154.800,-3.844E-12,23.8,-0.04
154.850,-3.842E-12,23.8,-0.04
154.900,-3.833E-12,23.8,-0.04
154.950,-3.841E-12,23.9,-0.04
155.000,-3.831E-12,23.9,-0.04
155.050,-3.833E-12,23.9,-0.04
155.100,-3.831E-12,23.9,-0.04
155.150,-3.838E-12,23.9,-0.04
155.200,-3.822E-12,23.9,-0.04
155.250,-3.827E-12,23.9,-0.04
155.300,-3.829E-12,23.9,-0.04
155.350,-3.819E-12,23.9,-0.04
155.400,-3.816E-12,23.9,-0.04
155.450,-3.823E-12,23.9,-0.04
155.500,-3.815E-12,23.9,-0.04
155.550,-3.803E-12,23.9,-0.04
155.600,-3.810E-12,23.9,-0.04
155.650,-3.806E-12,23.9,-0.04
155.700,-3.815E-12,23.9,-0.04
155.750,-3.808E-12,23.9,-0.04
155.800,-3.803E-12,23.9,-0.04
155.850,-3.801E-12,23.9,-0.04
155.900,-3.797E-12,23.9,-0.04
155.950,-3.807E-12,23.9,-0.04
156.000,-3.810E-12,23.9,-0.04
156.050,-3.797E-12,23.9,-0.04
156.100,-3.788E-12,23.9,-0.04
156.150,-3.794E-12,23.9,-0.04
156.200,-3.793E-12,23.9,-0.04
156.250,-3.796E-12,23.9,-0.04
156.300,-3.794E-12,23.9,-0.04
156.350,-3.789E-12,24.0,-0.04
156.400,-3.789E-12,24.0,-0.04
156.450,-3.801E-12,24.0,-0.04
156.500,-3.804E-12,24.0,-0.04
156.550,-3.796E-12,24.0,-0.04
156.600,-3.784E-12,24.1,-0.04
156.650,-3.788E-12,24.1,-0.04
156.700,-3.786E-12,24.2,-0.04
156.750,-3.767E-12,24.2,-0.04
156.800,-3.769E-12,24.3,-0.04
156.850,-3.766E-12,24.4,-0.04
156.900,-3.746E-12,24.4,-0.04
156.950,-3.739E-12,24.5,-0.04
157.000,-3.730E-12,24.6,-0.04
157.050,-3.722E-12,24.6,-0.04
157.100,-3.711E-12,24.7,-0.04
157.150,-3.691E-12,24.8,-0.04
157.200,-3.681E-12,24.8,-0.04
157.250,-3.665E-12,24.9,-0.04
157.300,-3.650E-12,24.9,-0.04
157.350,-3.610E-12,25.0,-0.04
157.400,-3.597E-12,25.0,-0.04
157.450,-3.582E-12,25.1,-0.04
157.500,-3.560E-12,25.1,-0.04
157.550,-3.560E-12,25.2,-0.04
157.600,-3.533E-12,25.2,-0.04
157.650,-3.523E-12,25.3,-0.04
157.700,-3.513E-12,25.3,-0.04
157.750,-3.494E-12,25.4,-0.03
157.800,-3.478E-12,25.4,-0.03
157.850,-3.466E-12,25.4,-0.03
157.900,-3.450E-12,25.5,-0.03
157.950,-3.429E-12,25.5,-0.03
158.000,-3.431E-12,25.5,-0.03
158.050,-3.417E-12,25.6,-0.03
158.100,-3.403E-12,25.6,-0.03
158.150,-3.404E-12,25.6,-0.03
158.200,-3.398E-12,25.7,-0.03
158.250,-3.384E-12,25.7,-0.03
158.300,-3.375E-12,25.8,-0.03
158.350,-3.375E-12,25.8,-0.03
158.400,-3.367E-12,25.8,-0.03
158.450,-3.369E-12,25.9,-0.03
158.500,-3.364E-12,25.9,-0.03
158.550,-3.346E-12,25.9,-0.03
158.600,-3.352E-12,26.0,-0.03
158.650,-3.337E-12,26.0,-0.03
158.700,-3.341E-12,26.0,-0.03
158.750,-3.333E-12,26.1,-0.03
158.800,-3.332E-12,26.1,-0.03
158.850,-3.325E-12,26.1,-0.03
158.900,-3.313E-12,26.1,-0.03
158.950,-3.318E-12,26.1,-0.03
159.000,-3.315E-12,26.1,-0.03
159.050,-3.318E-12,26.1,-0.03
159.100,-3.317E-12,26.1,-0.03
159.150,-3.312E-12,26.1,-0.03
159.200,-3.322E-12,26.1,-0.03
159.250,-3.309E-12,26.1,-0.03
159.300,-3.306E-12,26.1,-0.03
159.350,-3.308E-12,26.1,-0.03
159.400,-3.313E-12,26.1,-0.03
159.450,-3.320E-12,26.1,-0.03
159.500,-3.333E-12,26.1,-0.03
159.550,-3.332E-12,26.1,-0.03
159.600,-3.336E-12,26.1,-0.03
159.650,-3.342E-12,26.1,-0.03
159.700,-3.338E-12,26.1,-0.03
159.750,-3.342E-12,26.1,-0.03
159.800,-3.343E-12,26.1,-0.03
159.850,-3.337E-12,26.2,-0.03
159.900,-3.336E-12,26.2,-0.03
159.950,-3.328E-12,26.3,-0.03
160.000,-3.318E-12,26.4,-0.03
160.050,-3.343E-12,26.5,-0.03
160.100,-3.345E-12,26.6,-0.03
160.150,-3.353E-12,26.7,-0.03
160.200,-3.360E-12,26.8,-0.03
160.250,-3.381E-12,26.9,-0.03
160.300,-3.385E-12,27.0,-0.03
160.350,-3.416E-12,27.1,-0.03
160.400,-3.441E-12,27.1,-0.03
160.450,-3.464E-12,27.2,-0.03
160.500,-3.500E-12,27.3,-0.03
160.550,-3.532E-12,27.4,-0.04
160.600,-3.577E-12,27.5,-0.04
160.650,-3.633E-12,27.6,-0.04
160.700,-3.679E-12,27.7,-0.04
160.750,-3.719E-12,27.7,-0.04
160.800,-3.774E-12,27.8,-0.04
160.850,-3.833E-12,27.8,-0.04
160.900,-3.883E-12,27.9,-0.04
160.950,-3.935E-12,27.9,-0.04
161.000,-3.985E-12,27.9,-0.04
161.050,-4.034E-12,28.0,-0.04
161.100,-4.072E-12,28.0,-0.04
161.150,-4.109E-12,28.0,-0.04
161.200,-4.138E-12,28.0,-0.04
161.250,-4.186E-12,28.0,-0.04
161.300,-4.205E-12,28.0,-0.04
161.350,-4.230E-12,28.0,-0.04
161.400,-4.250E-12,28.0,-0.04
161.450,-4.267E-12,28.0,-0.04
161.500,-4.293E-12,28.0,-0.04
161.550,-4.298E-12,28.0,-0.04
161.600,-4.300E-12,28.0,-0.04
161.650,-4.309E-12,28.0,-0.04
161.700,-4.313E-12,28.0,-0.04
161.750,-4.330E-12,28.0,-0.04
161.800,-4.341E-12,28.0,-0.04
161.850,-4.337E-12,28.0,-0.04
161.900,-4.355E-12,28.0,-0.04
161.950,-4.346E-12,28.0,-0.04
162.000,-4.353E-12,28.0,-0.04
162.050,-4.354E-12,28.0,-0.04
162.100,-4.356E-12,28.0,-0.04
162.150,-4.372E-12,28.0,-0.04
162.200,-4.369E-12,28.0,-0.04
162.250,-4.369E-12,28.0,-0.04
162.300,-4.371E-12,28.0,-0.04
162.350,-4.383E-12,28.1,-0.04
162.400,-4.385E-12,28.1,-0.04
162.450,-4.385E-12,28.2,-0.04
162.500,-4.414E-12,28.2,-0.04
162.550,-4.432E-12,28.3,-0.04
162.600,-4.453E-12,28.4,-0.04
162.650,-4.497E-12,28.4,-0.04
162.700,-4.532E-12,28.5,-0.05
162.750,-4.586E-12,28.5,-0.05
162.800,-4.640E-12,28.6,-0.05
162.850,-4.693E-12,28.6,-0.05
162.900,-4.748E-12,28.7,-0.05
162.950,-4.801E-12,28.7,-0.05
163.000,-4.852E-12,28.7,-0.05
163.050,-4.895E-12,28.8,-0.05
163.100,-4.962E-12,28.8,-0.05
163.150,-4.991E-12,28.9,-0.05
163.200,-5.052E-12,28.9,-0.05
163.250,-5.098E-12,29.0,-0.05
163.300,-5.153E-12,29.0,-0.05
163.350,-5.193E-12,29.1,-0.05
163.400,-5.241E-12,29.1,-0.05
163.450,-5.301E-12,29.2,-0.05
163.500,-5.359E-12,29.2,-0.05
163.550,-5.409E-12,29.3,-0.05
163.600,-5.483E-12,29.4,-0.05
163.650,-5.549E-12,29.4,-0.06
163.700,-5.618E-12,29.5,-0.06
163.750,-5.682E-12,29.6,-0.06
163.800,-5.746E-12,29.6,-0.06
163.850,-5.833E-12,29.7,-0.06
163.900,-5.900E-12,29.7,-0.06
163.950,-5.974E-12,29.8,-0.06
164.000,-6.040E-12,29.8,-0.06
164.050,-6.105E-12,29.9,-0.06
164.100,-6.177E-12,29.9,-0.06
164.150,-6.244E-12,30.0,-0.06
164.200,-6.315E-12,30.0,-0.06
164.250,-6.391E-12,30.1,-0.06
164.300,-6.455E-12,30.1,-0.06
164.350,-6.524E-12,30.2,-0.07
164.400,-6.577E-12,30.2,-0.07
164.450,-6.650E-12,30.3,-0.07
164.500,-6.709E-12,30.3,-0.07
164.550,-6.768E-12,30.4,-0.07
164.600,-6.824E-12,30.4,-0.07
164.650,-6.888E-12,30.5,-0.07
164.700,-6.941E-12,30.5,-0.07
164.750,-6.989E-12,30.5,-0.07
164.800,-7.043E-12,30.6,-0.07
164.850,-7.111E-12,30.6,-0.07
164.900,-7.155E-12,30.6,-0.07
164.950,-7.201E-12,30.6,-0.07
165.000,-7.240E-12,30.6,-0.07
165.050,-7.270E-12,30.6,-0.07
165.100,-7.319E-12,30.7,-0.07
165.150,-7.353E-12,30.7,-0.07
165.200,-7.378E-12,30.7,-0.07
165.250,-7.395E-12,30.7,-0.07
165.300,-7.431E-12,30.7,-0.07
165.350,-7.435E-12,30.7,-0.07
165.400,-7.459E-12,30.7,-0.07
165.450,-7.467E-12,30.7,-0.07
165.500,-7.479E-12,30.7,-0.07
165.550,-7.508E-12,30.7,-0.08
165.600,-7.510E-12,30.7,-0.08
165.650,-7.522E-12,30.7,-0.08
165.700,-7.525E-12,30.7,-0.08
165.750,-7.529E-12,30.7,-0.08
165.800,-7.533E-12,30.7,-0.08
165.850,-7.546E-12,30.7,-0.08
165.900,-7.549E-12,30.7,-0.08
165.950,-7.550E-12,30.7,-0.08
166.000,-7.556E-12,30.7,-0.08
166.050,-7.565E-12,30.7,-0.08
166.100,-7.585E-12,30.7,-0.08
166.150,-7.586E-12,30.7,-0.08
166.200,-7.603E-12,30.7,-0.08
166.250,-7.616E-12,30.8,-0.08
166.300,-7.626E-12,30.8,-0.08
166.350,-7.629E-12,30.9,-0.08
166.400,-7.664E-12,30.9,-0.08
166.450,-7.675E-12,31.0,-0.08
166.500,-7.712E-12,31.0,-0.08
166.550,-7.733E-12,31.1,-0.08
166.600,-7.755E-12,31.1,-0.08
166.650,-7.799E-12,31.1,-0.08
166.700,-7.829E-12,31.1,-0.08
166.750,-7.859E-12,31.1,-0.08
166.800,-7.892E-12,31.2,-0.08
166.850,-7.913E-12,31.2,-0.08
166.900,-7.935E-12,31.2,-0.08
166.950,-7.963E-12,31.3,-0.08
167.000,-7.995E-12,31.3,-0.08
167.050,-8.016E-12,31.3,-0.08
167.100,-8.042E-12,31.3,-0.08
167.150,-8.070E-12,31.4,-0.08
167.200,-8.095E-12,31.4,-0.08
167.250,-8.112E-12,31.4,-0.08
167.300,-8.137E-12,31.5,-0.08
167.350,-8.165E-12,31.5,-0.08
167.400,-8.183E-12,31.5,-0.08
167.450,-8.209E-12,31.6,-0.08
167.500,-8.227E-12,31.6,-0.08
167.550,-8.271E-12,31.6,-0.08
167.600,-8.290E-12,31.7,-0.08
167.650,-8.314E-12,31.7,-0.08
167.700,-8.330E-12,31.7,-0.08
167.750,-8.365E-12,31.8,-0.08
167.800,-8.393E-12,31.8,-0.08
167.850,-8.411E-12,31.9,-0.08
167.900,-8.437E-12,31.9,-0.08
167.950,-8.455E-12,32.0,-0.08
168.000,-8.476E-12,32.0,-0.08
168.050,-8.501E-12,32.0,-0.09
168.100,-8.527E-12,32.1,-0.09
168.150,-8.548E-12,32.1,-0.09
168.200,-8.566E-12,32.1,-0.09
168.250,-8.575E-12,32.2,-0.09
168.300,-8.581E-12,32.2,-0.09
168.350,-8.604E-12,32.3,-0.09
168.400,-8.613E-12,32.3,-0.09
168.450,-8.624E-12,32.4,-0.09
168.500,-8.635E-12,32.5,-0.09
168.550,-8.644E-12,32.5,-0.09
168.600,-8.657E-12,32.6,-0.09
168.650,-8.668E-12,32.6,-0.09
168.700,-8.679E-12,32.7,-0.09
168.750,-8.688E-12,32.7,-0.09
168.800,-8.694E-12,32.8,-0.09
168.850,-8.702E-12,32.8,-0.09
168.900,-8.696E-12,32.8,-0.09
168.950,-8.703E-12,32.9,-0.09
169.000,-8.704E-12,32.9,-0.09
169.050,-8.697E-12,32.9,-0.09
169.100,-8.707E-12,33.0,-0.09
169.150,-8.709E-12,33.0,-0.09
169.200,-8.696E-12,33.0,-0.09
169.250,-8.689E-12,33.0,-0.09
169.300,-8.695E-12,33.0,-0.09
169.350,-8.685E-12,33.1,-0.09
169.400,-8.687E-12,33.1,-0.09
169.450,-8.676E-12,33.1,-0.09
169.500,-8.672E-12,33.1,-0.09
169.550,-8.686E-12,33.1,-0.09
169.600,-8.680E-12,33.1,-0.09
169.650,-8.677E-12,33.1,-0.09
169.700,-8.679E-12,33.1,-0.09
169.750,-8.680E-12,33.1,-0.09
169.800,-8.686E-12,33.1,-0.09
169.850,-8.676E-12,33.1,-0.09
169.900,-8.677E-12,33.1,-0.09
169.950,-8.665E-12,33.2,-0.09
170.000,-8.664E-12,33.1,-0.09
170.050,-8.676E-12,33.1,-0.09
170.100,-8.686E-12,33.1,-0.09
170.150,-8.685E-12,33.2,-0.09
170.200,-8.688E-12,33.2,-0.09
170.250,-8.689E-12,33.2,-0.09
170.300,-8.685E-12,33.2,-0.09
170.350,-8.691E-12,33.2,-0.09
170.400,-8.700E-12,33.2,-0.09
170.450,-8.704E-12,33.2,-0.09
170.500,-8.703E-12,33.2,-0.09
170.550,-8.708E-12,33.2,-0.09
170.600,-8.712E-12,33.2,-0.09
170.650,-8.711E-12,33.2,-0.09
170.700,-8.719E-12,33.2,-0.09
170.750,-8.718E-12,33.2,-0.09
170.800,-8.717E-12,33.2,-0.09
170.850,-8.723E-12,33.3,-0.09
170.900,-8.707E-12,33.3,-0.09
170.950,-8.712E-12,33.3,-0.09
171.000,-8.699E-12,33.3,-0.09
171.050,-8.697E-12,33.4,-0.09
171.100,-8.703E-12,33.4,-0.09
171.150,-8.682E-12,33.4,-0.09
171.200,-8.677E-12,33.4,-0.09
171.250,-8.682E-12,33.5,-0.09
171.300,-8.663E-12,33.5,-0.09
171.350,-8.668E-12,33.5,-0.09
171.400,-8.656E-12,33.6,-0.09
171.450,-8.638E-12,33.6,-0.09
171.500,-8.621E-12,33.6,-0.09
171.550,-8.609E-12,33.7,-0.09
171.600,-8.603E-12,33.7,-0.09
171.650,-8.573E-12,33.8,-0.09
171.700,-8.553E-12,33.9,-0.09
171.750,-8.524E-12,34.0,-0.09
171.800,-8.487E-12,34.1,-0.08
171.850,-8.440E-12,34.1,-0.08
171.900,-8.395E-12,34.2,-0.08
171.950,-8.340E-12,34.3,-0.08
172.000,-8.290E-12,34.3,-0.08
172.050,-8.232E-12,34.4,-0.08
172.100,-8.166E-12,34.5,-0.08
172.150,-8.104E-12,34.5,-0.08
172.200,-8.043E-12,34.5,-0.08
172.250,-7.988E-12,34.6,-0.08
172.300,-7.925E-12,34.6,-0.08
172.350,-7.874E-12,34.7,-0.08
172.400,-7.824E-12,34.7,-0.08
172.450,-7.773E-12,34.8,-0.08
172.500,-7.707E-12,34.9,-0.08
172.550,-7.657E-12,34.9,-0.08
172.600,-7.602E-12,35.0,-0.08
172.650,-7.544E-12,35.0,-0.08
172.700,-7.487E-12,35.1,-0.07
172.750,-7.423E-12,35.2,-0.07
172.800,-7.341E-12,35.2,-0.07
172.850,-7.271E-12,35.3,-0.07
172.900,-7.201E-12,35.4,-0.07
172.950,-7.129E-12,35.4,-0.07
173.000,-7.043E-12,35.4,-0.07
173.050,-6.967E-12,35.5,-0.07
173.100,-6.891E-12,35.5,-0.07
173.150,-6.835E-12,35.5,-0.07
173.200,-6.772E-12,35.5,-0.07
173.250,-6.714E-12,35.6,-0.07
173.300,-6.658E-12,35.6,-0.07
173.350,-6.602E-12,35.6,-0.07
173.400,-6.569E-12,35.6,-0.07
173.450,-6.534E-12,35.7,-0.07
173.500,-6.486E-12,35.7,-0.06
173.550,-6.452E-12,35.7,-0.06
173.600,-6.398E-12,35.8,-0.06
173.650,-6.361E-12,35.8,-0.06
173.700,-6.314E-12,35.9,-0.06
173.750,-6.264E-12,35.9,-0.06
173.800,-6.212E-12,35.9,-0.06
173.850,-6.158E-12,36.0,-0.06
173.900,-6.102E-12,36.0,-0.06
173.950,-6.057E-12,36.0,-0.06
174.000,-6.002E-12,36.0,-0.06
174.050,-5.972E-12,36.1,-0.06
174.100,-5.929E-12,36.1,-0.06
174.150,-5.882E-12,36.1,-0.06
174.200,-5.854E-12,36.2,-0.06
174.250,-5.803E-12,36.2,-0.06
174.300,-5.763E-12,36.2,-0.06
174.350,-5.724E-12,36.2,-0.06
174.400,-5.688E-12,36.2,-0.06
